label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
middle_pinch,0.0,0.0,0.0,-0.2755637840017843,0.08709632859089243,-0.08950788628783579,-0.6260851827467115,-0.09885035444251988,-0.13004685190759382,-0.8246420309889038,-0.39935804968007205,-0.17469112207825518,-0.9113970532661284,-0.736657119474921,-0.21561388349607186,-0.815298654782372,-0.5116491246193844,0.06038256442496516,-1.0508335671298583,-0.7606043643650736,0.012228786824382136,-1.1859997661489265,-0.9476186261096513,-0.045486237114994124,-1.287454875456754,-1.1372552549410457,-0.10222930975380723,-0.7119644141354158,-0.7022066872439046,0.027068951847669123,-0.9652872994235806,-0.9247921673788023,-0.09830585138998635,-0.9897951691331418,-0.8977472108128899,-0.19327411301525632,-0.9691646763367817,-0.8580438871688041,-0.22446668981164547,-0.5580936650899694,-0.8462847630425293,-0.028961306680016657,-0.7913041349818525,-1.228452635658306,-0.1509069292809166,-0.9493734522432862,-1.4759859202568844,-0.24447201826635612,-1.0927584407775726,-1.699069084693271,-0.296668918847626,-0.3521063132889497,-0.9406376049829189,-0.09029247599510701,-0.40329595701772314,-1.2732365290323793,-0.1880937213850705,-0.42437407832812496,-1.4998467725657394,-0.23681967023843964,-0.4534435134085682,-1.693320177504961,-0.267796508908329
middle_pinch,0.0,0.0,0.0,-0.2650098604709327,0.08862421456540995,-0.07915409516171615,-0.6080901661501148,-0.08861396729910738,-0.11331100142503366,-0.8042222942206989,-0.36543563205274,-0.1515692730958264,-0.8897512854020365,-0.6858365415615453,-0.1863941387211996,-0.804182952037573,-0.51686534178663,0.055748975587240644,-1.0354908345476255,-0.7687228359582081,0.0027735024619565548,-1.1732110743704076,-0.9442801916687559,-0.056768793246886974,-1.2799040557241796,-1.1293600025778694,-0.11526692550717532,-0.7052024109782252,-0.7089973762612448,0.014865259365274794,-0.9708304926849303,-0.9411018007394242,-0.12617993245566422,-0.9922479197114552,-0.8853876883326732,-0.22460347283338886,-0.9604169827852862,-0.81853516342882,-0.2530744729537898,-0.5542868944284466,-0.8527479493161938,-0.047543194262364495,-0.7882041701076904,-1.2306882655418963,-0.17706961816314573,-0.9506140086716874,-1.4653164453208811,-0.2717024477032353,-1.0937954009795978,-1.680746097201645,-0.3216749115831873,-0.3531683733802703,-0.943951272719133,-0.11423554272849364,-0.40361584837474357,-1.2716623258265374,-0.2121879490266038,-0.4281880610207246,-1.4931970610874077,-0.2607333667071108,-0.4603685029225707,-1.6837013356085482,-0.29157509933464715
middle_pinch,0.0,0.0,0.0,-0.2705849884443986,0.0806344213333315,-0.06877905704629492,-0.6130643823539275,-0.11708280647915278,-0.09272142968621458,-0.801877626656268,-0.4021942468943257,-0.12198764922348264,-0.8987336731201487,-0.7101836779660257,-0.1479614976118673,-0.7960558744461996,-0.529084660756525,0.06472576757196098,-1.027302503009485,-0.7808092261404317,0.01687657348371898,-1.1565677449165217,-0.9480024359315437,-0.037793212787262505,-1.2582757921081251,-1.1279237690666089,-0.09301263554261363,-0.697407895895376,-0.7166659855336339,0.02134978333861053,-0.9640519851301641,-0.9479556781259568,-0.11329169965905352,-0.9866145633062293,-0.8907684494061814,-0.20674090168556544,-0.9538978834883753,-0.8233528831451882,-0.23340776111446232,-0.5475495794499139,-0.8523888497698768,-0.04306559175084801,-0.7833818964609318,-1.2248260327834106,-0.1683446012241922,-0.9444186618497685,-1.452041760118239,-0.2606802647592704,-1.084782170721428,-1.6643384140627406,-0.3100547957089294,-0.3494817131415834,-0.9378335591835578,-0.11101841668477881,-0.401793697369009,-1.2596142906006196,-0.2075210317973735,-0.42712129252246833,-1.4804996957590248,-0.2566199034105305,-0.4589369611386372,-1.6765271559383919,-0.28850681236343895
middle_pinch,0.0,0.0,0.0,-0.27072209026662725,0.0908266499918883,-0.07069960937980024,-0.6153442788375865,-0.10059095792942811,-0.0927400574419853,-0.8165150393942973,-0.37756037724592284,-0.1199923481304989,-0.9231957127497324,-0.6747205335970937,-0.14382805765064854,-0.8025194533833248,-0.5048726019950047,0.05699170447273201,-1.031791139741153,-0.7613745608139266,0.00045995244177051325,-1.1626126066360967,-0.9474837742699828,-0.05976223483313923,-1.2672936021198589,-1.1413981007432399,-0.11668811839735113,-0.709550985379524,-0.7046455312232085,0.017130835534903095,-0.970348815069785,-0.9397107777275069,-0.11020161382194937,-0.995734504343872,-0.9083537631695363,-0.1969542057800163,-0.9730284265996415,-0.8591151591209827,-0.2235837112433129,-0.5647179192173023,-0.8514088245050369,-0.04477348395066815,-0.7996145767198228,-1.2202619486538084,-0.16985678487088388,-0.9569876418872737,-1.4461036494882755,-0.25760891214265225,-1.098657100345912,-1.655016099771764,-0.30514367873167064,-0.37156242317627297,-0.9462495840269793,-0.11073985715046382,-0.41861782664043945,-1.2724745202694738,-0.20886168116117965,-0.4422296429491834,-1.4954578548534163,-0.2576152544716946,-0.4740319699718282,-1.6934745436906358,-0.28950686889255944
middle_pinch,0.0,0.0,0.0,-0.263235467172047,0.08609862699777886,-0.07052939325064694,-0.6035820417927964,-0.10690959766928669,-0.09444098273815392,-0.8037666162419889,-0.37989308046599846,-0.1254756673161469,-0.8999300582798175,-0.6801978062900479,-0.1533707210492924,-0.7867380708593814,-0.5314224115932978,0.07278414547487572,-1.0090725150219109,-0.7993266325026672,0.025979572015106804,-1.1414532293848199,-0.9758147881597182,-0.028424884646890126,-1.2444237768441544,-1.155535362725682,-0.08327971005761808,-0.6915236072383953,-0.7223456169147364,0.03094862519826298,-0.9555834628050999,-0.9509033504332763,-0.10274583060584169,-0.9817567738331598,-0.9018276601561747,-0.19437040001120603,-0.9512185525406847,-0.8380751942742068,-0.21958002407813754,-0.5482085211207702,-0.8662135490709748,-0.03313963863545907,-0.7855335231662617,-1.2355257065417748,-0.15799960864169552,-0.9513853824849211,-1.4623972152728786,-0.24869577606283413,-1.094986031773053,-1.668415602149755,-0.2965032703609099,-0.35528477629780736,-0.9607094015810957,-0.10176498367637996,-0.4018022891108413,-1.2905462221509434,-0.19680800290786352,-0.43013178842882477,-1.5166677060476395,-0.2470822287883391,-0.4627564488962395,-1.7142941917720962,-0.28010568381394446
middle_pinch,0.0,0.0,0.0,-0.2679280705676311,0.11638935862940755,-0.08086845741368325,-0.6075436198235986,-0.056840314979656775,-0.11480716754444739,-0.813514827717606,-0.32359165904961085,-0.15425520750773786,-0.9116782010585881,-0.6276415304262104,-0.19008781626550245,-0.8066616376176274,-0.49540221675809987,0.04806930532775707,-1.0404893844234124,-0.7763459841600521,-0.010652979022123265,-1.1806273053777723,-0.9688990782378774,-0.07047635606754675,-1.2876598370157892,-1.164796766777826,-0.1282514596870696,-0.7112810463410674,-0.702899105193301,0.00888523862254105,-0.9790091727440127,-0.9372822524565467,-0.1373005812786743,-0.997204994820602,-0.8822246374818128,-0.2295081313604286,-0.9619367948447911,-0.8144457330697207,-0.2535427474982276,-0.5681098261078145,-0.8586438693113259,-0.05317877570031478,-0.8119483275005142,-1.228871104984146,-0.18555723863141094,-0.9783193924685516,-1.4577883892738381,-0.27692065903821517,-1.124170984340412,-1.670480033012138,-0.3251451325148497,-0.3773565907482321,-0.9591381183932938,-0.12034102191953129,-0.4234040750496554,-1.2890972856469116,-0.21891066166424425,-0.44852280578771253,-1.5202684120856846,-0.2709843989698974,-0.47635207137621316,-1.7275287812041233,-0.3055573549746901
middle_pinch,0.0,0.0,0.0,-0.26519757807079863,0.11184500136536142,-0.06371235036143287,-0.6022604151566511,-0.06202452540269807,-0.09157626437685261,-0.7959395418191341,-0.3280275862787246,-0.1247663024176027,-0.8959193495353072,-0.6157515744326366,-0.1558142579289209,-0.8055845523266969,-0.507140612735113,0.04108643568449858,-1.0321209437005294,-0.8023479825356208,-0.015059067406037265,-1.1602237037414347,-1.000078378671919,-0.07268972459948415,-1.2571866105805443,-1.192668106557217,-0.12843485686604286,-0.7036641400867327,-0.7105242078012595,-0.005292190237094747,-0.9672852706569698,-0.9457893436242062,-0.1501198654300987,-0.9786140781796343,-0.8775810163039665,-0.24087791611186207,-0.9365605383893469,-0.7942280941714993,-0.2646699525737868,-0.5527477106136204,-0.862215397154563,-0.0713346007587139,-0.7965603256279646,-1.2482350345633695,-0.2039642990898349,-0.9580669473612407,-1.4731205205241984,-0.29702905409181984,-1.0983826122735147,-1.673100015496274,-0.347118084563922,-0.3543526149579981,-0.9585169478514847,-0.13944721826082904,-0.4040765847914284,-1.2966802078229176,-0.24010060351804655,-0.4267967300253617,-1.5258503671262966,-0.29209011798830364,-0.45496188119124736,-1.7269576645318534,-0.3265335214758328
middle_pinch,0.0,0.0,0.0,-0.27078700001008355,0.0992013290964438,-0.0642643061842838,-0.6047810847003973,-0.0661706278777432,-0.09359470001559136,-0.7983747894782299,-0.32746072571221324,-0.1284690824952109,-0.8968511614853454,-0.6227591995402093,-0.16071788260161074,-0.7879933754033768,-0.5306480650000799,0.05066877691626305,-1.0012846033416982,-0.8019303274234786,-0.0031836722263541236,-1.1206987069814205,-0.9897936229880774,-0.06099584754309563,-1.209899661733616,-1.1741224404145523,-0.11609172743102096,-0.6857983411822667,-0.7277833868337058,0.006679685791316561,-0.9329867564714133,-0.9614567601370125,-0.12885517524097842,-0.9415390013664223,-0.8998248776405373,-0.21741767650779262,-0.9002505356065758,-0.8208422126944492,-0.24186659555962695,-0.5402354529571531,-0.8665896464306081,-0.05759364016391521,-0.7677582917423814,-1.2388324457371345,-0.18326927733691642,-0.9246174463416827,-1.4610109122821022,-0.2733285865478283,-1.0613725164192225,-1.6597215255359539,-0.3224605811510536,-0.3460561784574873,-0.9510912301539738,-0.12450836635398788,-0.38514710688574844,-1.282554925476366,-0.22019855264943963,-0.40510555748705424,-1.512250136908395,-0.2700427212175415,-0.4309236317114102,-1.7154353345209608,-0.3032485713194375
middle_pinch,0.0,0.0,0.0,-0.26626151076424737,0.10035014320958359,-0.06322073791940716,-0.6050158456327096,-0.06404695733829817,-0.09404114219750123,-0.8024814571365024,-0.31208819138250293,-0.13213879267842027,-0.8957038891295385,-0.6062870777100766,-0.1677904564390482,-0.7876002690118997,-0.5297258811249558,0.05388962549363398,-0.9992715139212437,-0.8134146261129678,1.8396462300854368e-05,-1.1185036980838752,-1.0035354605678983,-0.057745400054479486,-1.2035993250108858,-1.188364240776833,-0.11352165890294859,-0.6836407794998114,-0.7298104312970128,0.008446443097048567,-0.9366045006736913,-0.9430446576573547,-0.1279122213831526,-0.9553891127383075,-0.8708174347324488,-0.2155428575430575,-0.9186478550635225,-0.793632621622477,-0.2403364724180134,-0.5341363292987008,-0.8763458077620582,-0.05801693942603493,-0.7657625866143902,-1.2532421196737313,-0.18215779224835427,-0.9224640586567231,-1.4723453619787503,-0.26702780145072946,-1.0577815015633063,-1.6757261069617264,-0.31380685393083474,-0.3356391177997495,-0.9665543917136834,-0.12765962713954643,-0.3772568346183145,-1.301081853060317,-0.2206008093335552,-0.39633570341766083,-1.5281009239045735,-0.26660215451696323,-0.4211818609399396,-1.7341024880766382,-0.29775504159297606
middle_pinch,0.0,0.0,0.0,-0.2662547629608491,0.08315190645961956,-0.059515924010951134,-0.6061940206604931,-0.09056971482548262,-0.08903583910171282,-0.7986603754257399,-0.3446592577334257,-0.12818903552921393,-0.8902720913974161,-0.6423804487046426,-0.16504749698109603,-0.7645325087931732,-0.562919978217543,0.0681243790472068,-0.9744324958714656,-0.8571654432196818,0.023768273349216697,-1.0925491306132171,-1.0390668451668579,-0.02652153148025287,-1.1784705098578887,-1.223122211828634,-0.07858296836833126,-0.6573077959361713,-0.753614250221957,0.018517259314671127,-0.9134564377390945,-0.975048989328146,-0.12402460296951671,-0.9447334924324873,-0.890108696444643,-0.21761168240190532,-0.9082727686945925,-0.801396703401293,-0.24224732349680622,-0.5118142651928241,-0.8929946239657724,-0.05169358660442473,-0.7339063464938866,-1.2655940603011435,-0.17582870848357648,-0.8956926114589863,-1.4884707777816688,-0.26598859221863297,-1.0318531013308287,-1.6977343845175816,-0.3144487447765144,-0.31792393774704997,-0.9801934220846465,-0.12519918335370622,-0.3511531321393642,-1.3193144508924979,-0.2158069699198295,-0.3711629223755737,-1.5520163648753038,-0.26538728266792583,-0.3965679709536811,-1.7621317036347732,-0.2990614237326218
middle_pinch,0.0,0.0,0.0,-0.26674495458275965,0.07692516995078662,-0.06230358340893893,-0.6004650926518627,-0.09622942649760968,-0.0912124732849156,-0.7947806099680814,-0.34202308071390447,-0.13048587640630555,-0.879584106676304,-0.6451004639037738,-0.16584494699629376,-0.765707321406705,-0.5691959845480594,0.0820832530774156,-0.9757200101810003,-0.867840700366912,0.0419665725456962,-1.0909283335412745,-1.05140877749942,-0.0067962076218392444,-1.1737947218215663,-1.2398094134209197,-0.058037257520169326,-0.6544509715668985,-0.7560964901636892,0.035939372858302364,-0.9096673360634523,-0.9825247933109704,-0.09983642531661184,-0.9435027724249024,-0.9091895088180498,-0.19289452430081314,-0.9100152702631417,-0.8344255799851071,-0.21916102570250434,-0.5045764338410754,-0.890686647572571,-0.03216655198632604,-0.7260191731496562,-1.2631601518766429,-0.15307259740435614,-0.8891607178203803,-1.4870458658401489,-0.24273372449892802,-1.02373457141249,-1.700240038420306,-0.2910379024316523,-0.30529488143371863,-0.9735433610604926,-0.10420991296809473,-0.3429314362197876,-1.3196081758685227,-0.19086727457822808,-0.36092010016706433,-1.5534974459801523,-0.23895553891548343,-0.38241730965116744,-1.7612457854327306,-0.27243399335474977
middle_pinch,0.0,0.0,0.0,-0.2629723567123952,0.1030769397863413,-0.05339866865335463,-0.6043661655977662,-0.07755741193230525,-0.0730976606687108,-0.7918539477482652,-0.33653051713091126,-0.10225123781988586,-0.8849843111821436,-0.6188115866506169,-0.12812483064099178,-0.7636125230846921,-0.5670250206783972,0.06813079179664373,-0.975459008361498,-0.8694016935995685,0.026627867595250383,-1.08892698522489,-1.0486899540379495,-0.02002926355628901,-1.172392341665861,-1.2330921083308395,-0.06934111840757885,-0.6515785272380832,-0.7585732728556975,0.01701037151611027,-0.9113521271448471,-0.993422882899043,-0.12708920627494366,-0.9460977503137038,-0.892070085561042,-0.21956472628372412,-0.9126479190036029,-0.7867221537437525,-0.24148710711861282,-0.4991601819700047,-0.8918355935959957,-0.053935482964366815,-0.7226893791481163,-1.2701234016536473,-0.18045591917631887,-0.8875637227976527,-1.4851800998320868,-0.2733722863169051,-1.0227510256693306,-1.6885660792097232,-0.32163131447830356,-0.3006820657203369,-0.965932369528118,-0.12718934642661966,-0.33591904800679057,-1.313625241199732,-0.21937637195531196,-0.3527681012021156,-1.5484335913973193,-0.2719439438473732,-0.37319324636514634,-1.7586602921003056,-0.3071890259517035
middle_pinch,0.0,0.0,0.0,-0.2716153800636613,0.088677416818884,-0.06302082139327768,-0.6103820808765967,-0.08066664588762056,-0.09167135431947201,-0.8051918783551393,-0.31484111514965724,-0.12964837295885925,-0.8922901256285654,-0.6029387989448012,-0.16343569470345085,-0.7713239210562866,-0.5639732403037899,0.06517788348242297,-0.9821231888055494,-0.8703848720735967,0.008196352439348832,-1.098220391215047,-1.0514609012384875,-0.05312792130166185,-1.1857488432574574,-1.243473521384959,-0.11125489189090357,-0.6594355805448828,-0.7517531230338227,0.014937637477558474,-0.9122370521527174,-1.013785333290144,-0.14361971604320667,-0.9550387295248253,-0.9178504715964331,-0.24943655901055906,-0.926176613180462,-0.8083607298011474,-0.27784252377728885,-0.508183280952025,-0.8837106184692638,-0.055993250766321834,-0.7228952829017002,-1.2674500652441079,-0.1890909191304132,-0.8907063235198465,-1.4861572966553427,-0.2845643953408834,-1.0260691093031147,-1.6881280569700272,-0.3324664580474941,-0.30984881553393057,-0.9547094611822768,-0.1308143869044495,-0.3413238757329864,-1.2975595883342401,-0.22526192852812668,-0.3620225247339845,-1.534099604755283,-0.27712806225397923,-0.3840373562276259,-1.7482847417217788,-0.31038102450800054
middle_pinch,0.0,0.0,0.0,-0.270175763615097,0.09927199354587844,-0.042939929372679674,-0.614979640472271,-0.09089786796114148,-0.051697263558160796,-0.8046279355959137,-0.36327702631769604,-0.07105885622563078,-0.900832684606584,-0.638505803491252,-0.0873609626359602,-0.7758608970750821,-0.5537506534088581,0.07659182251597088,-0.9837631402117851,-0.8495251892562355,0.033501199894872685,-1.0960911011208128,-1.0412228078164107,-0.018419226779227423,-1.1833502600702965,-1.229722046151163,-0.06905984122833082,-0.667965287479105,-0.7441845371065906,0.027850180670326668,-0.9111006616747017,-0.9719117303235052,-0.09624500077312655,-0.9531141557174989,-0.9029917838478756,-0.18628711643807738,-0.9360609133966845,-0.8180170821559634,-0.21440200001353066,-0.5190917881228672,-0.8812432185094682,-0.03918816452262281,-0.7290906265737501,-1.2508250877381397,-0.15254134248505324,-0.8887913118025725,-1.4651915850621076,-0.24241921026030763,-1.022055462078584,-1.6585185076718658,-0.29258259486081584,-0.3256859039693348,-0.9615653169546984,-0.10827085702100282,-0.35768861497462223,-1.2970207423045124,-0.1935636152859941,-0.37642035911397875,-1.5258748445602346,-0.2435167932268708,-0.3974391867263317,-1.7312508435392506,-0.27741786405201835
middle_pinch,0.0,0.0,0.0,-0.2671285123835052,0.10026680809146568,-0.05475444186406831,-0.6062772958304211,-0.07061438946359581,-0.07095673680585937,-0.7928683946320114,-0.3371225241873697,-0.09498853095129202,-0.8929443309478013,-0.6123534102819572,-0.11652979798583776,-0.7779795083535987,-0.5484264576174805,0.05229476173491521,-0.9922747132300446,-0.8471649340491585,0.007509214474692892,-1.1114789311283615,-1.0412490373207899,-0.046013785167088796,-1.2025680915799146,-1.2279534163018044,-0.09856630031717589,-0.6702106404799437,-0.7421629079246717,0.008595711136816134,-0.9229206101513294,-0.9684246190275786,-0.10226426341575422,-0.9741273350193508,-0.9345421267404529,-0.18605192371312887,-0.9693164784966201,-0.8844635872330305,-0.21861636870883944,-0.5133799138314427,-0.8850372678908989,-0.0536708228436503,-0.7355175516937713,-1.2565349998793482,-0.16295313189187238,-0.8942749291681867,-1.473147299334928,-0.24842235033855825,-1.0302083035951413,-1.6685667060381593,-0.30035691811489496,-0.30818529766407854,-0.9691591646424351,-0.1191258316901687,-0.34685396630945237,-1.3236622063901322,-0.20916772753625226,-0.3656348612602495,-1.5607102147028333,-0.2598979609912523,-0.39013640527197546,-1.7699050594005117,-0.2954629657865676
middle_pinch,0.0,0.0,0.0,-0.2695224893819998,0.08575583153529495,-0.0503501785003451,-0.6032043636119628,-0.08756977768691077,-0.06647558862646154,-0.787033522620598,-0.3448704650002614,-0.09179120204515108,-0.8828869995036847,-0.6153700205690474,-0.11505111318472652,-0.7710323423816657,-0.54890603779262,0.055563182611866956,-0.9810348340118683,-0.8471760601943339,0.006913432406404899,-1.104529979429498,-1.0502744686716472,-0.04881531923731693,-1.199298072434148,-1.248199405265113,-0.10200450323301895,-0.6665053285466346,-0.7454923195562679,0.007680458577690686,-0.9152899677115487,-0.968612639799742,-0.11185876481888708,-0.9613007100817142,-0.9271062184554693,-0.20014171121949734,-0.95370982037541,-0.8750526377569795,-0.23149679183215907,-0.511871804108502,-0.8896048150694652,-0.05804134703946043,-0.7393354254352686,-1.249644700495513,-0.1715633197622953,-0.906307809202954,-1.464941782080422,-0.2605450013455661,-1.050270937532555,-1.6584666545296896,-0.31240200794472206,-0.30912368462912576,-0.9723805417679757,-0.12629311243379307,-0.3432729776749918,-1.3252986493161056,-0.2166709733096543,-0.36243152593313227,-1.5621157284270024,-0.2669769049929826,-0.3855371814684309,-1.770268962514668,-0.30068480565233513
middle_pinch,0.0,0.0,0.0,-0.2740705773810683,0.08762026062948673,-0.05051139934297186,-0.6218862517377483,-0.0856346181283359,-0.06813248947181896,-0.814696897219868,-0.35032782936199397,-0.09511744383870797,-0.9079168283232792,-0.6294174894813107,-0.12026814945417219,-0.784314548143617,-0.53000684562354,0.04844775576152322,-1.0011374804297772,-0.8437956805507763,-0.006731130103338632,-1.132664305536872,-1.0520550789237944,-0.06383955823307508,-1.2372397648818183,-1.255331264462134,-0.11899836162719203,-0.6820355737556343,-0.7313107272178353,-0.0014681446594901465,-0.9376383780704435,-0.939802288584815,-0.1370622039797236,-0.9728081876432964,-0.8859260539239597,-0.22724330985423236,-0.9562645915650352,-0.831819999529175,-0.25650346268851354,-0.5280749178523585,-0.8838657876033211,-0.06987191505165137,-0.769263248204338,-1.242088600766187,-0.19384250388628207,-0.9388359641976808,-1.4637997537303349,-0.2841620198221172,-1.0857641362427142,-1.6689027808399495,-0.3358195252026549,-0.3254948607943605,-0.9794913455059662,-0.14062230317473642,-0.36183467812637915,-1.3355684534824033,-0.23751332288584054,-0.3838568161599761,-1.576206478228354,-0.29146720056660963,-0.41055772347483416,-1.7952873218063323,-0.3279375194573459
middle_pinch,0.0,0.0,0.0,-0.27026457055022834,0.09495598756380605,-0.06344858169397087,-0.6109008784799967,-0.06217650463515166,-0.0943204242348662,-0.8076675550836665,-0.3217866933981155,-0.1323665854512058,-0.9015637518594526,-0.6188345573919873,-0.16833609747878694,-0.7823324915452234,-0.5311052388651922,0.036758251779127636,-0.9941994220685825,-0.8446271931717632,-0.023340666112167813,-1.126683406913377,-1.0598181199429786,-0.08565126658028219,-1.2288523070496529,-1.2667605981727643,-0.1443035312993094,-0.6811421104525065,-0.732142935696722,-0.0083434690124426,-0.9373084769212143,-0.9423199931548454,-0.14698026100215553,-0.9716876918711361,-0.8872316878807294,-0.23870135257692715,-0.9580955808798469,-0.8294710083633465,-0.2692193451374309,-0.5270640964000625,-0.8862061072479503,-0.07291319333519919,-0.7622341158442195,-1.2617197589489269,-0.19964604834538954,-0.9289356771805753,-1.48771475956235,-0.28853009536615115,-1.0768970421802155,-1.6930501750233167,-0.3392025076452063,-0.3227706426250458,-0.97999333834408,-0.14090723442243677,-0.363304789420541,-1.3449997662271618,-0.24134214125358264,-0.384425487644301,-1.5894152158797707,-0.29486544505424533,-0.4130595685870913,-1.8102731725206234,-0.33054281321643547
middle_pinch,0.0,0.0,0.0,-0.26538202261459387,0.09919056483520355,-0.056726190796439944,-0.6095979027991771,-0.07147366024313014,-0.08089280017070959,-0.8046182621520758,-0.33298377014113695,-0.11252531486400465,-0.8947386720380248,-0.6259899103517931,-0.14249422586730504,-0.7765962276140556,-0.5412428261529729,0.04523021331021079,-0.9961268236208591,-0.8488291857309762,-0.009347070471499182,-1.1235284335415128,-1.0528665238599768,-0.06781659379937739,-1.2226253974596877,-1.2551087139667356,-0.12522074185258378,-0.6720583825642876,-0.7404899677861501,-0.003954731391570181,-0.9384655839184347,-0.9533011936139838,-0.15099067954370837,-0.9654304254902079,-0.8762528978853615,-0.2472367042262582,-0.9374742281189479,-0.794937304696916,-0.2761450535346551,-0.5179643233057647,-0.8890019758343535,-0.0719056651652545,-0.7567430661517554,-1.2710427552934256,-0.20286733735592366,-0.9296493723266842,-1.4951287768002974,-0.29842202656965605,-1.0809312440335888,-1.699133196345918,-0.3515775351719227,-0.3152059264024841,-0.9788329915806969,-0.14205815637764527,-0.3579230336070074,-1.3426470046420529,-0.24361455221750117,-0.38082695191476346,-1.585610386746742,-0.30061961331728687,-0.41123449851982086,-1.8055771539833325,-0.3391229609778138
middle_pinch,0.0,0.0,0.0,-0.2604738771032661,0.1024402785842057,-0.06034402842435756,-0.6098550180162412,-0.06718349750224147,-0.08669095596312704,-0.8073972857040799,-0.32649242699047853,-0.11994488248437664,-0.8924452899228623,-0.621292816194835,-0.1508498663519692,-0.7810534410177737,-0.533361283612892,0.03873704440005747,-1.004684210100085,-0.8427072558179812,-0.02159530906094339,-1.1357899627375834,-1.054133298382821,-0.08288252132237602,-1.2347246169161745,-1.2626776095112549,-0.1409791679960913,-0.6793019244586191,-0.7338506908710053,-0.008604360405490912,-0.9445752132308362,-0.9433967886651474,-0.15554820089097196,-0.9704680293017292,-0.8762709725117297,-0.24852308917959962,-0.944585635406013,-0.8099778522164092,-0.27590048121200206,-0.5260330569221453,-0.8853621640414475,-0.07530317973306529,-0.7670521471310195,-1.2617498562278375,-0.20754693731506535,-0.936216089660956,-1.4876355886945385,-0.29885561403966676,-1.0855100653698426,-1.6955987737105238,-0.3490696091186814,-0.3230114204814023,-0.9770681412714984,-0.14467496340630734,-0.3648372267002806,-1.338491925908677,-0.24700605622858463,-0.38537627919841827,-1.5806799169714405,-0.301301433506983,-0.41408362164509394,-1.8003846706338906,-0.33730238934279433
middle_pinch,0.0,0.0,0.0,-0.2658395703769722,0.09828794622904774,-0.05450123227863545,-0.60805701751757,-0.06376164231066078,-0.08139845982534259,-0.7956791323177073,-0.3194078424683688,-0.11654794682862502,-0.874468680204619,-0.614332266086486,-0.1500775198105835,-0.769079682593849,-0.5489653896076441,0.042401275049362065,-0.9928722448643762,-0.8504891289914411,-0.012575035921230767,-1.1249607195190583,-1.0504277516212204,-0.0704315990384733,-1.225321523195828,-1.2518051331103168,-0.1274308259745566,-0.6670244552024204,-0.7450278203340248,-0.008076717227210695,-0.9240175596466785,-0.9374841151543102,-0.155553138345708,-0.9516654307126992,-0.8471749022982203,-0.24982848774245608,-0.925156058877415,-0.7657062923170085,-0.2780635751427445,-0.516038456799602,-0.8906031046961362,-0.07683662328339594,-0.7558577764995638,-1.2601180607799376,-0.20766792730753972,-0.9242661177652491,-1.4765858871288708,-0.29934261079999425,-1.0698522399009367,-1.6782119155707476,-0.3503142589436358,-0.3173198832050081,-0.9764077124498395,-0.1475947146939288,-0.3609717701427956,-1.3336498671351413,-0.24899600015537435,-0.3813183575185671,-1.5708148206510826,-0.30267753586406093,-0.40820403106588304,-1.789309221824516,-0.33821081996581354
middle_pinch,0.0,0.0,0.0,-0.26147755977918374,0.10530802365039546,-0.07201385286407287,-0.6063394083364742,-0.04779671869031646,-0.10946325402279496,-0.8010552022070778,-0.2976442628435998,-0.15205228231864434,-0.8863285718382359,-0.6027236103791213,-0.1909113506463012,-0.7830520533819002,-0.5370837922168354,0.031066581768089196,-1.0064334163368553,-0.8476568026459068,-0.02797195720366642,-1.1382432272708312,-1.047356558299676,-0.08597439247529023,-1.2384542398173852,-1.2493874443549018,-0.14361733424523648,-0.6756817252737018,-0.737185362542675,-0.015111417525255976,-0.9423082810411948,-0.939431665413676,-0.17725673963226024,-0.9660505967177356,-0.8338756453794994,-0.2752985515769438,-0.9303408977575306,-0.7382612004085678,-0.3011492148302791,-0.5230888204084891,-0.8841815248975329,-0.08164573287393573,-0.7615110839260718,-1.256326358248835,-0.22142178227658166,-0.9325409977652591,-1.476138033126839,-0.316084387573511,-1.0804235736124688,-1.685157770610564,-0.3666841063100876,-0.3228606704495784,-0.9738631059133298,-0.151575561344725,-0.3660923329497204,-1.3296236211054422,-0.2575407286791533,-0.3878152495011871,-1.56929013927216,-0.3152811365440264,-0.41729210323800836,-1.7926143544602857,-0.3534631885413191
